id	filename	md5	size	state
d30182cd-80ad-4912-9404-20411c5253ea	143ed468-a30e-4ddb-9cb8-f9d9f9b8fcba.rna_seq.augmented_star_gene_counts.tsv	725cc38e302ab644ddb300638e2f26ff	4258239	released
3a3ef9b4-f31e-4bcf-ab1e-c2ae5c86e315	011ccd6c-529a-4529-825d-ba024c13098d.rna_seq.augmented_star_gene_counts.tsv	903e12c0e6e8e45026040b2b55d17dc4	4236037	released
df84be80-ef6b-4417-a58c-fdfd2e031850	60b7b532-ebdd-403f-9f60-e54c7fc9669f.rna_seq.augmented_star_gene_counts.tsv	3c3f0834bf9641660bb501419f4b5c92	4212563	released
edc9bf50-9542-433d-af38-283b4e77f17b	43c3a739-d8ba-42ef-b385-927a5f587d7b.rna_seq.augmented_star_gene_counts.tsv	f25864eb3feab734243830326dba2ffa	4245537	released
e6d4a439-2636-4ecf-b611-d2085c258730	0139ef5f-7adc-4e84-90c1-42ebf59aaf98.rna_seq.augmented_star_gene_counts.tsv	8f883401f5328613f9b6064e4266ca1c	4249230	released
404d7866-9cac-48fa-86e4-7215cad5cf27	0d3cfbc0-4420-48ed-a459-2e18d2ece5b6.rna_seq.augmented_star_gene_counts.tsv	ec9a019890e1efb361891b66a71e3780	4235997	released
477a2b9e-22f2-47f8-9cc9-9e10f0eec04e	6a994238-296a-4047-a8d4-e2eed5dd7bfc.rna_seq.augmented_star_gene_counts.tsv	ab16716383ea692377002e58c01e13de	4218141	released
e4f1f5e7-b13d-4968-a6cc-b877f107e470	edf31bdf-694c-413e-97a8-3f4e6baea5cb.rna_seq.augmented_star_gene_counts.tsv	829dc1140f4483ca0355dc4d11703d1a	4248934	released
fd22fbac-3add-4e12-8bba-49f42e0bb39a	01d30473-7c6c-43ea-adf9-777c37917f88.rna_seq.augmented_star_gene_counts.tsv	61b9f0902e01c1706661368ec680f6f2	4242019	released
d9865860-a4e5-481f-95e4-3592caf8e33e	12b4c027-7a90-4b09-90b4-b851ba8d667c.rna_seq.augmented_star_gene_counts.tsv	109ff81b7c20db7d0d0fb96b4e3c9b91	4234182	released
4fc4b4e0-6a01-4e8f-89f8-f68203f0105d	4f22c37d-3ee4-4237-8b39-d7a9a91f2e2d.rna_seq.augmented_star_gene_counts.tsv	593f4ca8d702b7906c170c2c31529614	4237763	released
a81de654-64d9-4273-9bf1-d59cea7c4121	71e06ef6-152b-4801-bfed-4213c458a465.rna_seq.augmented_star_gene_counts.tsv	3c048a5eaaf0abed98c1ebde21cd8c92	4256563	released
b5feeedd-4ceb-427e-af82-dc206f05c68b	0b4c9b3f-fb3b-459e-a434-51a3081c8646.rna_seq.augmented_star_gene_counts.tsv	77a32676aadf65414f889b01254223d3	4253579	released
f7a10e9e-496d-4664-b62d-c2d5e6ea662c	b5b314be-b56c-4fd2-8a99-033afd55c6da.rna_seq.augmented_star_gene_counts.tsv	51be9979cf3dd2d543661f51b11d6016	4223610	released
01977422-7f46-41d2-bc19-ed0093af8f25	4530f311-bd26-406c-a977-e62ad5cb5b31.rna_seq.augmented_star_gene_counts.tsv	6eb48fbab885ed38abbfff216057fdb8	4243752	released
9f5d177b-cf6e-4d5c-869d-845c8aa6fb73	ff06afdf-d79c-4f6b-a8ea-ef81b478bea7.rna_seq.augmented_star_gene_counts.tsv	5713c968417e687923ae3719b6a30513	4233578	released
46c07a84-2b4b-4a9b-80ef-86deb142530f	9d7781b3-b418-4932-96ac-7ddcba4ecb16.rna_seq.augmented_star_gene_counts.tsv	edd47bd4b8ee264756688b2f89fbbd30	4252012	released
be19e560-e5b5-4cf2-aba3-295335d046c9	1fc1521d-7cb1-4a33-b6ed-efee9edc87e2.rna_seq.augmented_star_gene_counts.tsv	3059523cb5b698b929103fcaaad179b3	4231051	released
d2b8708b-87ff-4ac9-878e-9072ba1d31dd	b6cbc920-9212-4a58-b109-8a57e394ef58.rna_seq.augmented_star_gene_counts.tsv	ce89fad331aca47e4f267a683812db3c	4235745	released
035e88ea-e471-434a-8b93-ea7cc5776a89	6791cf32-7f47-439e-8d6a-527a5a55bae9.rna_seq.augmented_star_gene_counts.tsv	fd0d1afa97fb90e0cc4f87e3772d5eb2	4241055	released
2e192b44-dac3-477b-bc68-65d46b8c1a64	aa231a79-e3be-4103-8a91-e6c1536db843.rna_seq.augmented_star_gene_counts.tsv	801815c4b22f765a1274bd3a3e4b3556	4232442	released
a0ef6550-f1d1-40e1-8fae-0fdede3f189e	d43517e2-e447-42cc-93e1-cbc9669ef4f1.rna_seq.augmented_star_gene_counts.tsv	db656a47372e316d9b4057305cb4772e	4204770	released
2b600b63-198b-43af-844d-ca9629b8e508	7999ce36-cdcf-41a8-bde7-6f519e619857.rna_seq.augmented_star_gene_counts.tsv	a0c8adc8dbdc443f49afe88af419199b	4257469	released
b770f87e-a9a9-4748-8649-86baf9629dad	285c2788-1da0-4ad7-b98c-0d0619b627bd.rna_seq.augmented_star_gene_counts.tsv	d6eb0ca9fb115eaf38b80df96320cc9d	4245328	released
db3b76cb-5f0d-4df2-b42b-3e66e102b286	498a2b3c-8330-4e83-9002-80e8faacd1d3.rna_seq.augmented_star_gene_counts.tsv	cc917d6bbbec1f1cf31234364ac62e11	4243311	released
4394ba2a-2229-4960-b346-cc654623650a	a462c0f9-23d3-428b-9b61-e42cb6a68af1.rna_seq.augmented_star_gene_counts.tsv	346ffe339f5e7b71edc50f763e9913b4	4235646	released
1df39a00-527b-4218-8925-59420089415f	272c5ded-ff44-4c38-8461-c9fa8089799b.rna_seq.augmented_star_gene_counts.tsv	8e50697619bfbf23c86fc0f1389129ea	4236864	released
69b1be88-cae1-4715-be96-a7cd684aa38d	5be00410-2c68-4327-a196-656f4e388d10.rna_seq.augmented_star_gene_counts.tsv	5be1e9d5b98db99a476a1905efb9f7c0	4241624	released
944adc4b-049d-4bce-90a0-d1b18a2d1e5e	e3d18b63-d8ae-429c-b1ea-a5c55259adea.rna_seq.augmented_star_gene_counts.tsv	1ef7bbea4ff1a195654508b35382c6a8	4240464	released
5faf8a12-a2aa-44f1-b099-02106766ec94	e653f78b-82dc-4068-938e-c59cfae00c68.rna_seq.augmented_star_gene_counts.tsv	1e252fc2c0e92ef09a0f4f94d23c1c7c	4243653	released
6bbb0bd0-944b-40bb-bae6-a1b9b0bf63bb	ab3552b7-c181-483d-9fb9-7ffaadbed469.rna_seq.augmented_star_gene_counts.tsv	58761036239a47c500953ff83a3c5ea1	4251594	released
ac8b8255-d058-4a35-9aa3-7b541e6ece12	a1186717-f0f7-497e-9b5c-4ee4033ea8e1.rna_seq.augmented_star_gene_counts.tsv	d78d780810fba0f69461b8120fa76284	4233182	released
9ab3bfe1-463e-40b8-9380-da7cc3bf6d16	61419601-eb40-48c4-b221-f244a321287b.rna_seq.augmented_star_gene_counts.tsv	491b60cdd0226de8a20de9db2a59074a	4255788	released
19fb2e8f-1227-4388-b553-1fc39c26ed48	e8788eed-247a-4338-80f5-e648825de780.rna_seq.augmented_star_gene_counts.tsv	04959f0bd3b98538e4bf525c0724cde1	4234489	released
14350006-3c6f-4079-8a35-afd1e5f8a29a	201a8762-54e6-49a1-a9c8-a6c442dcaf0a.rna_seq.augmented_star_gene_counts.tsv	9f980154339d7e94c5e5eb642ff12593	4247090	released
aa3501a9-217b-4d3a-8dab-0fb359728726	b039b20f-5532-41b4-a92e-b48bc87f89c1.rna_seq.augmented_star_gene_counts.tsv	25711cea52eaa6f7dd3a782946f602b8	4232869	released
5db6d381-4369-4178-abee-2dea4a94f7aa	68111827-d5af-4d9c-beb2-e34678e73a62.rna_seq.augmented_star_gene_counts.tsv	b36e77e48c116370d49655ed1dd54d3a	4245991	released
4928764c-6c45-409a-b886-b9b458d37c2c	e4e9b46b-9fea-4358-908a-811d2bd44b54.rna_seq.augmented_star_gene_counts.tsv	b4a05013de2b54d4c7e5c43ca55071d4	4243641	released
e1a0a027-6a72-4cb0-8324-cc661f18abe4	d9368b67-bd37-475a-810b-f0ec243c4e8f.rna_seq.augmented_star_gene_counts.tsv	4a941e251aba7623555ea9c8c5f90909	4241932	released
b1af869c-458d-43cb-aed9-f785a8b615b8	f84c095c-92ae-4448-994e-de023c348520.rna_seq.augmented_star_gene_counts.tsv	a9f11297f8bfd48e638acf43148cff06	4237646	released
6f0c63cb-fffb-4305-9e1a-ccb9ff5ea2cc	b4a13474-aff6-4025-b020-990a572eab05.rna_seq.augmented_star_gene_counts.tsv	7024317917e5c11575d73020ff9d31a7	4251499	released
6359ce06-e708-45bb-9305-6780635d17be	ba5b3004-a265-40f9-a488-e67cfa4dd7ed.rna_seq.augmented_star_gene_counts.tsv	b48a63a499c0c9935184a8f3ad455f54	4238777	released
e1177e7d-4621-475a-a48f-33e833a4dfbb	01f19270-5df9-42c5-a29b-9623486d2441.rna_seq.augmented_star_gene_counts.tsv	511fd0ca3066a8b79972ab3dcf7a4422	4238254	released
c02fdb09-ef01-4162-90dc-e42c0880bc34	4bd18000-5bd4-467c-8517-c6b0122c027f.rna_seq.augmented_star_gene_counts.tsv	a66aab2a1063dbec7ec67eb59bb70463	4252110	released
4833219b-b619-423e-b3f3-d6f2c6cbbf39	5f4e0d83-7aca-4096-a7a6-a2a2d58feaae.rna_seq.augmented_star_gene_counts.tsv	f17a77d3f099ec3099f8bb85c20c4d6d	4240162	released
915f5f6d-b66b-4ffd-a095-a6bb60387d2f	7ddcc958-f869-42c0-8924-4aa883076eb0.rna_seq.augmented_star_gene_counts.tsv	3bec570446b1c7532d49d5b9da4fb781	4237719	released
67cef8d6-bb60-4f32-b55e-4b0e32bc4b0d	d9a25b27-6aa7-4f70-be70-0250ab016de4.rna_seq.augmented_star_gene_counts.tsv	f981256c380ef0f9b1ce5dab8cbbc845	4267575	released
19523b40-a72b-47d3-acad-9720a26128ed	8c2b89a9-e994-46d9-b215-30882f4f1950.rna_seq.augmented_star_gene_counts.tsv	273c60e8e8cd3e9ffd6940bb766eb8d7	4243392	released
5403fcdd-3011-4ec4-ab0d-7fbe0b49a927	66a96600-ab91-4fc8-9aa8-943a76b106b4.rna_seq.augmented_star_gene_counts.tsv	e31cd9483c174bf32a4d74b63f8acb4a	4236051	released
49a41cb0-13b7-4a1d-ba2b-9e978e6c3a86	08552b37-2d39-4696-a9b0-71795a276b7b.rna_seq.augmented_star_gene_counts.tsv	78abbd2e20757a3d0a38bd069d49b098	4251679	released
