id	filename	md5	size	state
d5a9ed78-88ed-409c-8947-f1cd3fa6fce9	37d5fa1c-283e-419d-94d5-0ca40fb12349.rna_seq.augmented_star_gene_counts.tsv	e33413df1d1b3bed23faf202aa8676bf	4236703	released
7d832824-0767-4801-b8bb-4ac0a231511f	88b5b2e0-8964-430c-b8cc-a073bc16810e.rna_seq.augmented_star_gene_counts.tsv	5fdc790967598a4425e70e1baa5dcc57	4247216	released
2acf1776-9f3a-4fa4-a983-8ab127123434	cb34d915-1b13-4c29-ac2b-743ea3ea78ec.rna_seq.augmented_star_gene_counts.tsv	c02081b9524a8a4ae6f2ebf1c5127fd2	4245058	released
7049a382-73c5-4bc1-8fdb-99f75b45cb17	27c510ca-d89f-48d7-be00-22edabef8bda.rna_seq.augmented_star_gene_counts.tsv	f9ff0e81d14620bb33dad886ebfc72c1	4228243	released
9364cedf-16c0-4d5b-9ae9-2e5e3d3c8506	fc7a67a1-4af8-404c-a5fc-631ed33d0b45.rna_seq.augmented_star_gene_counts.tsv	25df93cb8c55fc74472997dfbcec61d4	4256739	released
02a9936a-363e-4874-8f97-715a117973bd	b605621a-61c1-4542-b6c7-3f4729e68b9f.rna_seq.augmented_star_gene_counts.tsv	6a58d3270501a32367c51d39aada5136	4230713	released
32c01bbe-737b-41c0-804a-4f620ffae75e	8d35c93e-8403-48a2-92a9-a9cec9ca8349.rna_seq.augmented_star_gene_counts.tsv	00aee084757fa6da0c6e2336a5fd656b	4216741	released
3bbd159a-d840-443f-9c57-060928bb51ef	fc991e3e-2254-4c4b-bf88-2115807b1801.rna_seq.augmented_star_gene_counts.tsv	06116328846477b9dc5c1ca6ee537a3b	4250388	released
d732f454-65c9-43ad-9dcb-584b47fa4ae5	4632e964-270b-4ff4-9d94-38837d8b92da.rna_seq.augmented_star_gene_counts.tsv	b47d80d968b5973741331b21ced70cd6	4246506	released
8a64b8f7-68e8-49bf-9579-f15fe28b75dc	7d6dff55-eb14-47fa-9e09-c5980dde5f39.rna_seq.augmented_star_gene_counts.tsv	7edf81e3a01e682f5c1d05d7155ac7a4	4222001	released
8263ab47-6cd7-4460-a692-982a88a12ada	3ba0ce62-8e26-4a76-b1b2-117e9004662f.rna_seq.augmented_star_gene_counts.tsv	697ab2a7ea8cc987183cc9d7bc6aa5de	4239801	released
8af8a3a5-8f98-4e93-abf5-bb401716bbed	aea2f863-1b45-404f-9a46-afb85ff47f02.rna_seq.augmented_star_gene_counts.tsv	a76344479c2e1e4294c53949e761fb39	4248603	released
f1478f8b-01d7-42a4-853f-d27bf3199cd6	084a06de-7229-43c3-b2de-95ad57768010.rna_seq.augmented_star_gene_counts.tsv	1122c40dd2964f2c2695fee248a3eb02	4239877	released
676b25a9-1156-4b4e-84ed-94d4d3b2250b	70177a4f-8302-49f5-942f-53c2f431cdac.rna_seq.augmented_star_gene_counts.tsv	862a25e1c6f4ff6c019f41a33dba443d	4242552	released
ecfc7942-e9ba-44ca-a219-9ba06b28b570	dfd3b8d9-0860-4eed-869c-e9eaea60ebad.rna_seq.augmented_star_gene_counts.tsv	f29b1b914fc258133ed37ab214d84234	4250803	released
6c254294-98e1-4df0-ae22-0c678095473c	03f9c75a-109a-4d53-b448-5fa5f294ce90.rna_seq.augmented_star_gene_counts.tsv	4059871c0713e800442ece1df9d90434	4247923	released
89d32b82-e00c-41f6-a8d3-3b9565be312c	87f4b300-f0c7-417d-b650-e3e1a565e3f1.rna_seq.augmented_star_gene_counts.tsv	bfc3f9fda02ed17d1c288c6a6640134e	4245022	released
7d1231c0-6ff0-4ef0-98a3-3b77ed9298bc	eb23a0d5-3a04-4cc8-aca2-448e72a8360a.rna_seq.augmented_star_gene_counts.tsv	293e192c14df557abc3fb10b2ed7dcf4	4251321	released
e10aaba3-1a82-405e-8fc5-81594351b775	bbe66330-7ed8-4c41-bfa9-53bdfce3cc1f.rna_seq.augmented_star_gene_counts.tsv	d5630b37a5eee5657e693d2d0c57023a	4248165	released
41f4ae8d-e832-46e4-aa65-87ba050d39d3	2acc3468-bc59-4cc2-9ab0-95c8a57a9c78.rna_seq.augmented_star_gene_counts.tsv	5ea11f837b1cb1e00dc27644e5f123a6	4236019	released
6d233871-9022-4a62-b7b2-00f43f645421	7c8ad944-10d4-42d6-a715-ff998730da92.rna_seq.augmented_star_gene_counts.tsv	dffd37a1382993caf278f3c31688ba6f	4253072	released
f9c280f7-4975-4970-806d-2cf4b94ccf74	7733c278-8e2b-4d6f-9e28-82256ea05035.rna_seq.augmented_star_gene_counts.tsv	19285a7294a41a1a4ba469e0122aafbb	4266117	released
e9b58b5f-9246-4bf1-b921-1da50b471ceb	dd29f468-7d53-4557-8c22-d4368f5004f7.rna_seq.augmented_star_gene_counts.tsv	74d4b9c679213881a81a7180f05c88a4	4227744	released
