id	filename	md5	size	state
752b0067-d61f-4c6f-bd71-46e0338f15de	52a41293-9031-4b0c-ac1e-7b01a645248d.rna_seq.augmented_star_gene_counts.tsv	6ccd764ec1b0e9fc022a64c9f8dc2e30	4223591	released
8ccc54f2-104f-4d3d-bf5a-b16b9e228110	9c7aa844-96f4-4906-9d7f-7c88a07d8dd6.rna_seq.augmented_star_gene_counts.tsv	5e1eb0da9483b8199fe48056e4c4c44c	4241505	released
80f4c1e6-573a-4ac9-bdec-96c0a0da49f0	58cab238-8bc8-468f-bc7a-7a10178ac751.rna_seq.augmented_star_gene_counts.tsv	ddef57fda693f9a359ec371d131474b8	4234620	released
f1acda6d-314c-446b-bac1-d59491b04f5e	fcf92af8-a604-413c-9a52-44a612402a19.rna_seq.augmented_star_gene_counts.tsv	93084bcad073e6452d6fdb4261441c47	4249956	released
9f5a8a33-5ac2-4b29-b33b-8ed0c2750d24	d5fc4ed3-40f0-4a31-bfe6-aac89545b4e5.rna_seq.augmented_star_gene_counts.tsv	0ea111919c6e302de62f9a40b0ce0f63	4246430	released
253c806e-019c-4113-8b96-6cad516e225f	6ef57392-36ec-43e3-bef6-42e43f2f72cd.rna_seq.augmented_star_gene_counts.tsv	b0408b4664daea6f6ab24f5f3c7fca05	4228927	released
a94794ac-2691-4a8a-8329-c5aae6669d16	c3878bd6-8b79-422b-9512-0fe3a9df83e7.rna_seq.augmented_star_gene_counts.tsv	7ba78f18c4ffe3dcf4de725df033cbc3	4240948	released
f0599560-eb57-4d05-b9be-09d70aa1baa5	2ffed52e-068e-461e-acc1-a0db838af1e7.rna_seq.augmented_star_gene_counts.tsv	3c41881038fc9cb3a83caea6e74ab0e8	4234758	released
16868c31-baad-4796-a5ca-c65c902580af	edac7609-df82-4451-9ef3-ec30791fb45d.rna_seq.augmented_star_gene_counts.tsv	406fcc888a46d8809b8798ccc3cb31d5	4247991	released
6856eeab-2013-4450-a936-fd647bde89ae	8b932b5b-fbbe-4c7b-aa17-4f243468ef4b.rna_seq.augmented_star_gene_counts.tsv	d29207a64c3eb45d5cddf71ec72afe8f	4255351	released
bb947fec-f1b9-4e90-9529-68bcd9dff068	df8be527-65a7-472f-8b77-beb413809525.rna_seq.augmented_star_gene_counts.tsv	5e1e7eabbd881ccff7c919a2ce31c6a2	4249188	released
b9719e93-b44f-4eb3-8fe9-14914e643d57	b1840b93-f4c6-4308-bcc4-63da00cd7e8b.rna_seq.augmented_star_gene_counts.tsv	21c293ac9aab9198213b4256e315ce66	4244652	released
2f558b20-191a-4773-84f0-e8e61cef283b	3953b63a-1a63-4e97-b683-ae905b55e03e.rna_seq.augmented_star_gene_counts.tsv	3431db12b4ea6b6a2c6f0ea0d5b3b254	4272998	released
f2ca8c10-3939-4792-abc4-e9547b33e1f7	2f9fc7f7-6290-41e5-b8c0-9776c5a81405.rna_seq.augmented_star_gene_counts.tsv	ea7ad950422e5fb09a3c4d7206d01a10	4240541	released
72913c01-0d2a-4a08-b04c-b2149ca6ad37	5e00d446-846f-4be1-a799-fcfe1ba82c46.rna_seq.augmented_star_gene_counts.tsv	6814b9afd476f069a042e4fe92795e0f	4239825	released
4b8fa723-5547-4ddd-b09f-04405a35b035	f9cb2d13-67c3-4010-bf9a-3f57361f68da.rna_seq.augmented_star_gene_counts.tsv	c6d4db7025bf5856ebbc67af17f990e7	4226291	released
ecfadce6-835a-44ae-a0d8-92a79f71e1d8	226f3cc5-3d90-4fcd-ad37-9f6dcb7b3679.rna_seq.augmented_star_gene_counts.tsv	5a5ad29c29c95f7b9bc7ec4620526877	4252380	released
dedf9f52-7ded-4cc5-bba2-da89a48b5176	817c0e00-e7f9-44c1-97da-1d1a4bc97b0b.rna_seq.augmented_star_gene_counts.tsv	958f6aa228e42f12bcb555dbdbaa19ee	4242713	released
d3304c77-bc34-420b-8400-db4a2195bc71	fcc330dd-5ebe-4b5e-9bb7-00e8fe19232c.rna_seq.augmented_star_gene_counts.tsv	10f1f4f1c45e9deed99adea1323b8dde	4247840	released
ca8f1add-4462-4cc3-9c26-f245bbac303b	3816bf59-c375-4158-bc24-ad8748f9488e.rna_seq.augmented_star_gene_counts.tsv	ccb50b26ea309ca64109f26103cba556	4250474	released
cbdb3461-117e-47e5-949b-858e21b4681f	3584a182-0850-4df8-a0f2-f159a43330dc.rna_seq.augmented_star_gene_counts.tsv	85dc90789058d9e0d7146ed156d06f90	4240079	released
a3dcf971-3667-4b2e-af2e-005bfe05225d	a00e31c2-0eb8-49eb-a91b-dd36502bf5cc.rna_seq.augmented_star_gene_counts.tsv	0882833401508fef543cf8b614939d9a	4245905	released
2a037b6b-c2dc-4d7b-974c-77054355733f	3954717e-89b3-4dd0-997e-9fdde4dd4a40.rna_seq.augmented_star_gene_counts.tsv	ffb01267863462d790105ddd62b388c5	4230888	released
b4308fc4-3c4c-4eda-8e28-3aacf9f04bc0	fdce9f4e-2a2b-4f59-b8a8-32836db64ea5.rna_seq.augmented_star_gene_counts.tsv	2486b7eb76098a6a4c2a4e3e4980fb23	4253478	released
f15dc2b8-c1e3-4e27-8245-c4706baa8517	b666be40-4027-417f-81ed-6315b961cd98.rna_seq.augmented_star_gene_counts.tsv	7aec15adcde12071651d4d0a754e8fd0	4244542	released
3a0bf450-e1f0-44b3-81e0-fb4fdda6e54e	7fa2ce4e-3875-485e-84d4-0781ccde8577.rna_seq.augmented_star_gene_counts.tsv	5a9233c4be9fc241f96e925ef42d078d	4254449	released
b2c562a3-93f7-4120-94d9-8d2393dd97b2	38714112-af05-4ed4-a433-431ba74f222c.rna_seq.augmented_star_gene_counts.tsv	5c6a694d877bb97b9dd7de41bc2e05de	4230846	released
c3ecd703-d8a8-4f30-aff7-9ba12b40ac70	1827bc9b-0b11-493a-af09-17d13f57698a.rna_seq.augmented_star_gene_counts.tsv	b9cbcf282c23c2ac02072e51a67a0d62	4240029	released
